Ball of foot m,Bridge m,Heel m,Calf m,Inner shin m,Outer shin m,acc x m,acc y m,acc z m,gyro x m,gyro y m,gyro z m,Ball of foot s,Bridge s,Heel s,Calf s,Inner shin s,Outer shin s,acc x s,acc y s,acc z s,gyro x s,gyro y s,gyro z s
510.3,473.61,311.34,473.27,241.97,233.11,129.43,150.31,217.09,-1992.6,-153.08,1330.7,465.24,480.14,501.72,423.09,38.233,328.36,281.16,35.255,-127.8,-1525.8,996.33,2157.3
510.36,473.57,309.77,473.12,241.49,233.03,135.41,129.94,211.3,-1717.8,68.616,1007.3,464.69,480.28,501.73,422.92,37.228,327.61,238.82,61.248,-140.91,-1429.8,993.92,1934.3
510.41,473.73,308.03,472.97,240.84,232.95,155.11,104.29,190.3,-1424.5,236.27,651.76,463.98,480.44,501.75,422.73,36.573,326.9,201.44,95.862,-156.94,-1284.8,945.7,1685.2
510.47,474.08,306.17,472.84,240.06,232.86,185.22,83.36,153.35,-1135.3,332.36,309.77,463.14,480.62,501.76,422.54,36.258,326.26,177.64,129.53,-168.58,-1093.7,859.6,1420.4
510.52,474.62,304.26,472.72,239.17,232.77,221.32,72.559,104.35,-857.37,353.92,17.346,462.18,480.82,501.78,422.35,36.266,325.7,169.69,151.2,-170.88,-863.72,744.81,1146.7
510.57,475.32,302.34,472.61,238.19,232.67,259.13,70.9,51.438,-584.64,311.36,-201.97,461.1,481.04,501.8,422.17,36.58,325.22,174.05,152.87,-162.93,-605.62,610.51,867.22
510.61,476.17,300.47,472.51,237.13,232.57,295.22,72.347,4.3254,-305.82,224.41,-336.13,459.94,481.27,501.82,421.99,37.174,324.84,183.84,132.71,-147.53,-331.87,465.69,582.76
510.65,477.16,298.72,472.41,236.02,232.47,327.71,69.59,-29.4,-14.545,116.58,-381.28,458.72,481.52,501.85,421.83,38.018,324.57,192.24,96.013,-129.12,-54.616,319.49,293.25
510.68,478.25,297.13,472.33,234.89,232.37,356.93,58.297,-47.514,281.28,9.4275,-337.85,457.46,481.78,501.87,421.69,39.08,324.4,195.26,53.675,-111.49,216.48,181.63,-0.85761
510.7,479.42,295.77,472.25,233.74,232.26,385.5,39.728,-54.332,554.53,-81.915,-207.97,456.17,482.05,501.9,421.58,40.322,324.35,193.2,18.893,-96.507,475.54,62.341,-297.29
510.72,480.64,294.7,472.17,232.61,232.16,417.25,20.391,-59.138,760.76,-150.9,4.6655,454.9,482.34,501.93,421.49,41.703,324.42,190.26,3.0625,-84.135,720.24,-28.246,-590.7
510.72,481.89,293.95,472.1,231.5,232.05,454.99,8.9692,-72.254,847.46,-198.89,292.28,453.67,482.63,501.95,421.44,43.18,324.6,192.67,12.008,-73.431,949.57,-81.162,-871.78
510.72,483.12,293.59,472.04,230.42,231.95,497.94,12.116,-100.26,768.62,-231.97,638.83,452.5,482.93,501.98,421.42,44.708,324.9,206.01,43.712,-63.704,1160.3,-89.836,-1126.8
510.7,484.31,293.65,471.99,229.4,231.85,540.4,31.209,-142.47,501.01,-256.48,1016.1,451.42,483.24,502,421.44,46.241,325.31,232.52,88.419,-55.234,1343.6,-51.324,-1338.2
510.67,485.43,294.16,471.95,228.44,231.76,572.76,61.626,-190.5,57.175,-274.65,1382.3,450.45,483.56,502.03,421.51,47.736,325.82,269.43,131.4,-49.372,1482.8,32.669,-1486.5
510.62,486.44,295.15,471.91,227.55,231.67,585.01,94.731,-231.28,-509.52,-281.87,1684.8,449.61,483.87,502.05,421.62,49.147,326.42,309.02,157.72,-48.155,1554.9,155.12,-1553.2
510.56,487.32,296.64,471.89,226.73,231.58,571.09,121.45,-252.31,-1110.6,-266.74,1867.9,448.92,484.19,502.07,421.78,50.435,327.11,340.74,157.54,-53.66,1535.2,303.66,-1524.3
510.49,488.04,298.65,471.88,226,231.5,531.93,135.59,-246.57,-1638.9,-214,1884.3,448.4,484.51,502.08,421.98,51.562,327.88,354.61,129.81,-67.317,1403.9,461.53,-1394.5
510.4,488.58,301.16,471.88,225.35,231.42,475.59,135.51,-214.93,-1992.4,-109.76,1707.8,448.06,484.83,502.09,422.23,52.495,328.71,344.8,82.921,-89.343,1153.7,609.67,-1169
510.3,488.91,304.17,471.9,224.79,231.34,414.2,123.47,-165.06,-2099.5,52.641,1344,447.91,485.14,502.1,422.52,53.206,329.59,311.89,31.63,-118.44,795.21,729.86,-864.39
510.19,489.02,307.66,471.94,224.3,231.28,359.24,103.54,-107.79,-1937.7,267.79,833.65,447.96,485.45,502.11,422.85,53.674,330.51,262.83,-8.3658,-151.81,358.34,808.31,-507.07
510.06,488.9,311.6,472,223.9,231.21,317.6,79.375,-52.943,-1541.8,516.31,249.22,448.21,485.75,502.11,423.21,53.883,331.45,208.75,-26.11,-185.35,-111,838.81,-129.64
509.93,488.54,315.96,472.09,223.58,231.15,290.09,53.236,-6.6513,-996.34,766.84,-318.42,448.67,486.04,502.1,423.61,53.824,332.4,161.31,-18.785,-214.26,-558.34,824.41,233.77
509.79,487.93,320.69,472.2,223.33,231.1,273.1,26.595,28.776,-416.38,981.73,-778.46,449.32,486.32,502.1,424.03,53.494,333.35,129.33,8.4484,-233.86,-930.56,776.81,552.48
509.64,487.08,325.73,472.33,223.14,231.06,262.15,1.6984,52.974,80.255,1125.2,-1060.1,450.16,486.59,502.09,424.46,52.898,334.28,116.82,45.728,-240.69,-1185.9,713.46,803.56
509.49,485.99,331.04,472.49,223.01,231.01,255.14,-17.307,65.256,401.02,1171.7,-1128.9,451.18,486.84,502.07,424.92,52.046,335.17,122.83,82.964,-233.54,-1301.4,652.83,974.64
509.34,484.67,336.55,472.68,222.94,230.98,253.77,-24.697,63.607,499.86,1112.8,-994.4,452.38,487.07,502.06,425.38,50.954,336.03,142.71,113.3,-213.92,-1277.2,609.4,1064.6
509.2,483.14,342.19,472.9,222.9,230.95,262.16,-14.997,45.594,386.3,959.98,-707.97,453.72,487.29,502.04,425.83,49.643,336.83,169.95,134.25,-185.67,-1135.1,589.65,1082.4
509.06,481.41,347.89,473.15,222.9,230.92,283.66,14.547,10.572,120.56,742.92,-350.74,455.2,487.48,502.01,426.28,48.14,337.57,197.63,146.72,-153.91,-913.86,590.5,1043.9
508.93,479.51,353.59,473.43,222.93,230.9,317.57,62.025,-38.178,-203.5,504.17,-14.909,456.8,487.66,501.99,426.72,46.474,338.24,219.5,152.94,-123.69,-660.85,600.56,968.15
508.82,477.47,359.22,473.73,222.97,230.89,357.65,120.36,-92.723,-482.72,290.8,216.67,458.49,487.81,501.96,427.14,44.675,338.83,230.85,154.86,-99.028,-422.82,603.89,873.53
508.73,475.3,364.71,474.07,223.02,230.88,393.43,178.59,-141.84,-629.84,145.48,287.87,460.25,487.94,501.94,427.52,42.78,339.33,229.44,153.43,-82.442,-237.05,585.25,774.95
508.67,473.05,370,474.43,223.07,230.88,413.82,224.63,-174.17,-593.51,98.717,179.79,462.06,488.04,501.91,427.88,40.82,339.75,216.42,148.93,-75.007,-125.18,535.02,682.43
508.63,470.74,375.03,474.81,223.12,230.88,411.23,248.8,-181.94,-368.57,163.62,-87.816,463.89,488.12,501.88,428.19,38.832,340.07,196.66,141.69,-76.609,-90.586,452.59,601.05
508.62,468.4,379.75,475.21,223.16,230.88,384.27,247.01,-163.74,5.1814,333.94,-463.5,465.73,488.17,501.85,428.46,36.848,340.3,177.85,132.55,-86.196,-119.91,347.04,532.05
508.64,466.07,384.11,475.64,223.18,230.9,337.95,222.26,-125.08,454.58,585.54,-877.4,467.55,488.2,501.83,428.69,34.9,340.43,168.3,122.94,-101.89,-188.05,234.96,474.2
508.7,463.77,388.09,476.08,223.17,230.91,281.57,183.9,-76.412,891.65,880.67,-1257.1,469.33,488.2,501.81,428.86,33.017,340.47,174.02,114.24,-121.07,-265.26,136,425.23
508.8,461.55,391.64,476.53,223.15,230.93,225.58,144.5,-29.608,1234.1,1174.6,-1542.5,471.04,488.18,501.78,428.98,31.225,340.42,196.32,107.09,-140.48,-324.59,67.564,382.62
508.94,459.43,394.76,476.99,223.09,230.96,178.78,115.61,5.8345,1422.9,1423,-1695.7,472.68,488.13,501.76,429.05,29.546,340.29,230.87,100.66,-156.69,-347.85,40.036,344.05
509.12,457.42,397.43,477.45,223.01,230.99,146.61,104,25.257,1432.7,1589.9,-1705.8,474.21,488.07,501.75,429.06,28,340.07,268.79,92.934,-166.63,-328.89,54.112,307.4
509.34,455.57,399.65,477.91,222.89,231.02,130.82,109.88,29.291,1273.9,1652.9,-1586.8,475.64,487.98,501.74,429.02,26.6,339.78,299.38,81.822,-168.2,-273.47,100.87,270.6
509.59,453.89,401.44,478.37,222.75,231.06,129.94,127.6,22.462,986.66,1606.5,-1371.2,476.94,487.88,501.73,428.94,25.357,339.41,313.55,66.891,-160.68,-196.23,164.59,231.55
509.88,452.39,402.8,478.82,222.58,231.1,140.42,148.22,10.847,628.85,1461.3,-1101.1,478.11,487.76,501.72,428.8,24.278,338.99,306.78,50.517,-145.02,-115.42,227.47,188.24
510.2,451.09,403.77,479.26,222.38,231.15,157.7,162.87,-0.12481,262.58,1241.4,-819.14,479.14,487.62,501.72,428.62,23.365,338.52,280.57,37.528,-123.71,-47.207,274.8,139.1
510.54,450,404.39,479.69,222.16,231.19,177.43,165.56,-7.0326,-58.063,978.16,-561.98,480.04,487.48,501.72,428.39,22.619,338,241.83,33.199,-100.37,-0.90427,298.91,83.511
510.89,449.11,404.68,480.1,221.93,231.24,196.42,154.83,-8.8051,-294.86,704.56,-356.23,480.8,487.33,501.72,428.14,22.035,337.45,200.61,40.542,-79.004,23.571,300.89,22.142
511.26,448.45,404.71,480.48,221.67,231.29,213.21,133.79,-6.2801,-428.09,449.86,-217.44,481.42,487.18,501.73,427.85,21.607,336.88,166.87,58.432,-63.099,35.405,289.4,-42.979
511.62,447.99,404.51,480.84,221.41,231.35,228,108.81,-1.357,-454.54,235.91,-151.11,481.92,487.04,501.74,427.54,21.328,336.29,147.71,81.6,-54.68,49.995,277.16,-108.88
511.98,447.73,404.15,481.17,221.14,231.4,241.94,87.363,3.9053,-382.68,75.673,-154.6,482.3,486.89,501.75,427.2,21.188,335.71,145.87,102.49,-53.804,84.349,276.21,-172.36
512.31,447.66,403.67,481.47,220.86,231.45,256.02,75.632,7.9795,-227.45,-26.571,-219.1,482.58,486.76,501.77,426.86,21.179,335.14,159.83,113.96,-58.655,152.1,293.61,-230.75
512.61,447.78,403.14,481.75,220.59,231.51,270.01,76.682,10.169,-6.3837,-73.668,-331.14,482.77,486.65,501.78,426.51,21.29,334.58,185.11,111.67,-66.25,259.54,328.93,-282.49
512.86,448.06,402.61,481.98,220.32,231.56,282.26,89.664,10.467,261.93,-73.586,-473.81,482.88,486.55,501.8,426.16,21.513,334.06,215.93,95.25,-73.456,403.59,374.18,-327.43
513.06,448.48,402.14,482.19,220.06,231.62,290.19,110.33,9.1141,557.43,-37.445,-627.8,482.94,486.48,501.82,425.82,21.843,333.59,246.62,68.222,-77.906,572.46,416.3,-366.63
513.18,449.02,401.76,482.36,219.82,231.67,291.53,132.58,6.1499,857.3,22.102,-772.93,482.96,486.43,501.84,425.48,22.273,333.16,272.5,36.861,-78.469,748.34,441.14,-401.95
513.21,449.67,401.54,482.5,219.59,231.73,285.54,150.49,1.2661,1135.4,92.154,-890.22,482.96,486.42,501.86,425.16,22.802,332.79,290.38,8.4362,-75.236,911.75,437.67,-435.33
513.15,450.39,401.52,482.61,219.38,231.78,273.58,160,-5.9255,1363.4,160.67,-964.32,482.97,486.44,501.87,424.85,23.431,332.48,298.91,-10.71,-69.182,1045.9,401.29,-467.94
512.97,451.18,401.71,482.68,219.18,231.84,258.84,159.73,-15.351,1513.9,217.53,-986.06,482.99,486.49,501.89,424.57,24.165,332.25,298.55,-16.85,-61.778,1140.2,335.13,-499.5
512.68,451.99,402.17,482.73,219,231.89,245.25,150.88,-25.997,1565,255.64,-954.18,483.06,486.59,501.9,424.31,25.011,332.09,291.3,-9.9101,-54.678,1192.2,249.29,-527.87
512.25,452.82,402.9,482.74,218.84,231.95,236.04,136.43,-35.835,1505.9,271.68,-875.85,483.17,486.73,501.91,424.07,25.983,332.01,279.83,6.4537,-49.486,1206.6,158.27,-549.2
511.69,453.64,403.91,482.73,218.7,232.01,232.52,120.12,-42.301,1340.4,266.49,-765.54,483.36,486.91,501.92,423.86,27.096,332.01,266.63,25.858,-47.516,1193.6,77.286,-558.65
510.99,454.43,405.22,482.7,218.56,232.07,233.73,105.6,-43.191,1089,244.71,-642.25,483.63,487.13,501.93,423.67,28.368,332.09,253.19,41.075,-49.521,1165.7,18.562,-551.42
510.13,455.17,406.82,482.64,218.44,232.13,236.91,95.743,-37.61,786.19,213.84,-525.9,484,487.39,501.93,423.5,29.823,332.25,239.99,46.288,-55.481,1134.2,-11.608,-524.05
509.13,455.86,408.7,482.56,218.32,232.2,238.79,92.18,-26.534,475.77,182.86,-433.39,484.46,487.7,501.93,423.35,31.485,332.49,226.93,39.034,-64.566,1106.5,-14.043,-475.46
507.99,456.46,410.84,482.47,218.2,232.27,237.03,94.971,-12.714,202.66,160.76,-375.55,485.03,488.04,501.93,423.21,33.382,332.79,214.18,21.136,-75.349,1085.3,4.182,-407.67
506.7,456.98,413.21,482.37,218.07,232.35,231.22,102.68,0.10597,4.5695,155.07,-355.66,485.71,488.42,501.93,423.1,35.541,333.16,202.71,-1.7707,-86.18,1068.2,32.432,-325.83
505.27,457.41,415.78,482.25,217.94,232.44,222.94,112.86,8.3574,-95.14,170.64,-369.69,486.5,488.83,501.92,422.99,37.992,333.58,194.21,-22.066,-95.545,1049.1,60.187,-237.72
503.72,457.73,418.51,482.13,217.78,232.53,214.98,122.79,9.7954,-91.3,208.78,-408.24,487.4,489.27,501.91,422.88,40.763,334.04,190.45,-32.718,-102.25,1020.3,80.498,-152.7
502.05,457.95,421.36,482,217.6,232.62,210.09,130.33,4.2045,3.1796,266.75,-459.38,488.39,489.73,501.9,422.78,43.882,334.54,192.39,-29.663,-105.44,974.76,92.04,-80.311
500.28,458.07,424.27,481.87,217.39,232.73,209.89,134.38,-6.5659,161.23,337.9,-511.57,489.47,490.21,501.89,422.67,47.373,335.06,199.44,-13.093,-104.52,908.2,99.116,-28.846
498.43,458.08,427.2,481.74,217.14,232.84,214.38,134.91,-19.224,348.15,412.38,-555.97,490.64,490.71,501.87,422.55,51.26,335.58,209.45,12.804,-99.204,820.93,109.6,-3.8535
496.52,458,430.1,481.62,216.85,232.97,222.08,132.67,-30.071,529,478.78,-587.61,491.87,491.21,501.86,422.43,55.56,336.1,219.37,41.48,-89.721,718.31,131.54,-6.963
494.56,457.81,432.9,481.5,216.5,233.1,230.58,128.68,-36.083,675.3,526.28,-605.36,493.15,491.72,501.84,422.28,60.286,336.6,226.28,66.323,-77.081,610.16,169.7,-35.169
492.59,457.55,435.56,481.39,216.1,233.23,237.25,123.94,-35.673,769.87,547.23,-611.02,494.47,492.22,501.83,422.12,65.447,337.07,228.33,82.702,-63.178,508.91,223.05,-80.875
490.62,457.2,438.02,481.29,215.63,233.38,240.07,119.2,-28.954,809.15,539.66,-607.96,495.82,492.72,501.81,421.94,71.044,337.48,225.17,89.042,-50.589,426.94,284.45,-132.94
488.69,456.78,440.24,481.21,215.09,233.54,238.24,115.11,-17.527,803.14,509.04,-599.9,497.16,493.2,501.8,421.74,77.072,337.83,217.84,86.675,-42.048,373.91,342.48,-178.8
486.8,456.3,442.18,481.13,214.49,233.7,232.5,112.39,-3.9875,773.31,468.77,-590.05,498.5,493.66,501.79,421.51,83.521,338.1,208.25,78.72,-39.732,354.91,385.22,-207.52
484.99,455.78,443.79,481.07,213.8,233.86,225.14,111.83,8.6338,749.04,438.97,-580.93,499.81,494.09,501.78,421.25,90.371,338.28,198.7,68.564,-44.544,370.31,404.65,-213.13
483.29,455.21,445.04,481.03,213.05,234.04,219.31,113.97,17.374,762.99,443.54,-574.5,501.08,494.5,501.78,420.97,97.6,338.35,191.55,58.599,-55.61,417.5,400.42,-197.52
481.7,454.62,445.91,481,212.21,234.21,217.95,118.46,19.806,845.99,505.81,-572.45,502.28,494.87,501.77,420.67,105.17,338.32,188.77,49.631,-70.203,494.04,381.78,-171.99
480.26,454,446.39,480.99,211.3,234.39,222.6,123.51,14.572,1021.8,643.65,-576.35,503.42,495.2,501.77,420.35,113.06,338.16,191.64,41.114,-84.221,601.26,366.86,-156.66
478.97,453.37,446.46,481,210.32,234.57,232.43,125.81,2.0312,1302.1,865.17,-587.47,504.48,495.5,501.77,420.02,121.21,337.88,200.18,32.023,-93.232,746.73,379.45,-177.49
477.85,452.73,446.12,481.02,209.27,234.75,244.1,121.31,-15.14,1683.1,1166,-606.5,505.44,495.75,501.77,419.67,129.58,337.46,212.85,21.953,-93.844,944.18,444.05,-261.11
476.92,452.1,445.38,481.06,208.15,234.93,252.61,106.76,-31.811,2143.3,1529.3,-633.21,506.31,495.97,501.78,419.31,138.12,336.9,226.67,11.908,-84.992,1210.3,580.24,-428.53
476.17,451.46,444.25,481.11,206.98,235.1,253.05,81.481,-41.248,2645.3,1927.5,-666.34,507.06,496.13,501.79,418.95,146.78,336.21,237.91,4.3155,-68.655,1558.6,797.78,-688.83
475.61,450.83,442.77,481.18,205.75,235.27,242.8,48.542,-37.14,3138.9,2327,-703.63,507.71,496.26,501.8,418.58,155.51,335.38,243.28,2.1235,-49.624,1992.3,1093.5,-1034.6
475.24,450.21,440.94,481.26,204.48,235.43,223.29,14.697,-16.399,3568.5,2693.4,-742.08,508.25,496.35,501.81,418.23,164.25,334.41,241.16,7.2812,-34.247,2498,1450.8,-1440.4
475.06,449.59,438.83,481.35,203.18,235.59,200.63,-11.258,18.369,3880.7,2995.8,-778.13,508.67,496.4,501.83,417.88,172.94,333.31,232.36,19.291,-28.443,3043.1,1841.1,-1865.2
475.05,448.98,436.45,481.45,201.85,235.73,184.4,-21.181,58.025,4033,3210.5,-807.61,508.98,496.41,501.84,417.55,181.54,332.09,220.09,34.615,-35.644,3578.4,2228.9,-2258.4
475.21,448.36,433.85,481.57,200.5,235.86,184.66,-10.298,88.523,4000.5,3323.3,-825.84,509.19,496.38,501.86,417.24,190.01,330.76,209.07,47.445,-55.468,4046,2576.9,-2568.7
475.51,447.73,431.08,481.69,199.14,235.98,207.8,21.207,94.884,3780.5,3329.3,-827.73,509.29,496.33,501.88,416.95,198.29,329.32,203.93,51.86,-83.748,4390.4,2852.5,-2753.4
475.94,447.09,428.17,481.81,197.79,236.09,252.68,68.362,66.418,3393.8,3233.1,-808.36,509.28,496.25,501.89,416.69,206.36,327.78,207.67,44.76,-114.04,4571,3032.8,-2787.1
476.48,446.43,425.19,481.94,196.45,236.18,309.13,123.12,1.5486,2882.9,3047.4,-763.85,509.19,496.15,501.91,416.47,214.17,326.16,220.48,28.446,-140.03,4571.2,3107.9,-2665.9
477.11,445.74,422.16,482.07,195.14,236.26,359.84,176.66,-89.437,2306.6,2792,-692.19,509,496.03,501.93,416.27,221.7,324.46,239.72,11.505,-157.83,4402.5,3081.1,-2408.5
477.79,445.02,419.14,482.21,193.85,236.32,385.94,221.25,-185.06,1732.3,2492.9,-593.75,508.74,495.89,501.94,416.12,228.94,322.72,260.8,7.0029,-166.98,4101.8,2967.3,-2051.7
478.52,444.26,416.15,482.35,192.6,236.36,374.44,250.97,-257.5,1226.8,2180.4,-471.19,508.4,495.75,501.96,416,235.86,320.92,278.72,28.047,-169.76,3723.1,2788.5,-1643.6
479.26,443.45,413.23,482.48,191.4,236.39,324.65,261.44,-280.96,846.99,1887,-328.79,507.99,495.6,501.97,415.92,242.46,319.1,289.59,82.138,-169.33,3324.9,2569.7,-1234.2
479.99,442.6,410.4,482.62,190.25,236.4,250.63,249.43,-241.45,631.34,1643.7,-171.58,507.51,495.46,501.98,415.87,248.74,317.27,291.38,166.63,-167.72,2958.7,2334.1,-866.3
480.68,441.7,407.69,482.75,189.15,236.4,177.88,212.98,-143.77,595.37,1476.4,-4.5982,506.98,495.31,502,415.87,254.7,315.43,283.89,267.44,-164.93,2659.5,2101,-569.67
481.32,440.75,405.11,482.89,188.11,236.38,134.85,152.48,-12.389,730.26,1401.7,167.49,506.39,495.17,502,415.89,260.35,313.61,268.11,361.85,-159.41,2442.4,1883.8,-357.1
481.89,439.75,402.66,483.02,187.14,236.35,142.11,72.009,115.36,1005.6,1423,340.25,505.75,495.05,502.01,415.94,265.7,311.81,245.52,424.62,-149.51,2304,1691.3,-225.12
482.37,438.71,400.35,483.15,186.22,236.3,203.71,-19.863,201.37,1375.2,1529.9,509.02,505.06,494.93,502.02,416.03,270.77,310.06,217.78,435.39,-134.87,2229,1528.4,-157.53
482.75,437.64,398.17,483.27,185.38,236.24,304.54,-110.68,219.53,1785,1699,668.45,504.33,494.83,502.02,416.13,275.57,308.35,186.89,385.1,-116.95,2197.7,1398.7,-131.02
483.02,436.55,396.11,483.39,184.59,236.17,415.17,-186.34,164.16,2181.3,1897.4,812.35,503.55,494.75,502.03,416.26,280.13,306.7,155.63,279.55,-98.631,2193.3,1305.3,-121.26
483.17,435.45,394.15,483.51,183.88,236.09,502.51,-234.54,51.27,2517.8,2088.8,934.12,502.72,494.68,502.03,416.4,284.45,305.11,127.57,138.86,-83.293,2205.5,1250.6,-107.92
483.21,434.36,392.25,483.63,183.22,236,541.68,-248.69,-87.241,2760.7,2240,1027.5,501.84,494.63,502.03,416.54,288.55,303.61,106.41,-7.2832,-73.973,2231.3,1234.8,-77.736
483.14,433.29,390.41,483.75,182.62,235.9,524.26,-230.39,-213.91,2891.7,2326,1087.6,500.91,494.6,502.04,416.7,292.46,302.19,94.601,-127.72,-72.886,2271.8,1252.9,-25.022
482.97,432.27,388.57,483.87,182.09,235.79,460.01,-189.22,-297.04,2907.9,2334.2,1111.5,499.93,494.59,502.04,416.86,296.18,300.86,92.146,-198.79,-81.194,2328,1292.8,49.949
482.7,431.32,386.72,483.98,181.6,235.68,371.93,-139.18,-319.46,2820.1,2264.4,1098.7,498.89,494.59,502.04,417.01,299.71,299.63,96.204,-211.11,-98.773,2395.5,1333.8,143.73
482.34,430.46,384.8,484.1,181.17,235.57,287.46,-93.012,-282.32,2649.1,2126.5,1051,497.79,494.6,502.04,417.15,303.07,298.5,102.14,-171.44,-123.88,2462.7,1349.2,252.51
481.93,429.71,382.79,484.21,180.79,235.45,229.53,-57.161,-202.89,2421.6,1936.3,971.84,496.62,494.63,502.05,417.29,306.25,297.48,105.63,-99.055,-152.9,2510.9,1311.1,373.85
481.46,429.1,380.64,484.33,180.46,235.34,210.53,-30.055,-107.34,2165.6,1710.6,866.28,495.39,494.67,502.05,417.4,309.24,296.57,104.91,-18.188,-180.55,2518.4,1197.5,506.97
480.98,428.64,378.33,484.44,180.16,235.22,230.38,-4.5735,-21.289,1907.7,1463.5,740.36,494.08,494.71,502.05,417.5,312.03,295.76,102.1,50.089,-200.9,2467,998.5,651.56
480.49,428.37,375.82,484.56,179.91,235.11,278.32,26.748,38.233,1669.7,1204.2,601.12,492.7,494.75,502.06,417.58,314.6,295.08,102.69,93.507,-208.99,2348.3,721.77,806.05
480.02,428.3,373.09,484.67,179.7,235,337.03,66.895,66.612,1467.8,937.46,456.69,491.25,494.79,502.06,417.64,316.93,294.5,113.55,110.11,-202.68,2167.9,392.04,966.19
